ds,y
2022-11-07T11:23:48.197484875Z,202
2022-11-07T11:23:50.65666025Z,192
2022-11-07T11:23:53.212757459Z,182
2022-11-07T11:23:55.657966417Z,205
2022-11-07T11:23:58.229725Z,208
2022-11-07T11:24:00.656994375Z,193
2022-11-07T11:24:03.247534042Z,175
2022-11-07T11:24:05.656742125Z,149
2022-11-07T11:24:08.265817584Z,143
2022-11-07T11:24:10.658141292Z,0
2022-11-07T11:24:13.181659417Z,107
2022-11-07T11:24:15.656145667Z,95
2022-11-07T11:24:18.157040459Z,102
2022-11-07T11:24:20.677261417Z,119
2022-11-07T11:24:23.156600334Z,0
2022-11-07T11:24:25.6566765Z,170
2022-11-07T11:24:28.159597209Z,192
2022-11-07T11:24:30.658240667Z,192
2022-11-07T11:24:33.253235792Z,187
2022-11-07T11:24:35.658511084Z,163
2022-11-07T11:24:38.26901075Z,194
2022-11-07T11:24:40.65721525Z,39
2022-11-07T11:24:43.156341917Z,192
2022-11-07T11:24:45.658015417Z,192
2022-11-07T11:24:48.206856125Z,177
2022-11-07T11:24:50.658802959Z,172
2022-11-07T11:24:53.157561417Z,113
2022-11-07T11:24:55.657614709Z,176
2022-11-07T11:24:58.239223417Z,176
2022-11-07T11:25:00.659192334Z,170
2022-11-07T11:25:03.259233167Z,176
2022-11-07T11:25:05.658582584Z,122
2022-11-07T11:25:08.172494834Z,155
2022-11-07T11:25:10.657833292Z,147
2022-11-07T11:25:13.1927795Z,142
2022-11-07T11:25:15.65833925Z,144
2022-11-07T11:25:18.209056375Z,126
2022-11-07T11:25:20.659151917Z,143
2022-11-07T11:25:23.226247417Z,26
2022-11-07T11:25:25.658477584Z,126
2022-11-07T11:25:28.244652Z,116
2022-11-07T11:25:30.658208Z,100
2022-11-07T11:25:33.261444584Z,0
2022-11-07T11:25:35.660547417Z,0
2022-11-07T11:25:38.177594292Z,87
2022-11-07T11:25:40.6593985Z,105
2022-11-07T11:25:43.196013917Z,87
2022-11-07T11:25:45.65881425Z,86
2022-11-07T11:25:48.21311925Z,70
2022-11-07T11:25:50.658615584Z,80
2022-11-07T11:25:53.2321635Z,0
2022-11-07T11:25:55.6588725Z,70
2022-11-07T11:25:58.248865875Z,73
2022-11-07T11:26:00.658751042Z,64
2022-11-07T11:26:03.266546667Z,73
2022-11-07T11:26:05.659597917Z,0
2022-11-07T11:26:08.182688667Z,68
2022-11-07T11:26:10.66038075Z,79
2022-11-07T11:26:13.201820167Z,75
2022-11-07T11:26:15.659914084Z,75
2022-11-07T11:26:18.216386334Z,0
2022-11-07T11:26:20.660200959Z,71
2022-11-07T11:26:23.237500084Z,69
2022-11-07T11:26:25.660293417Z,66
2022-11-07T11:26:28.253857584Z,78
2022-11-07T11:26:30.659878625Z,44
2022-11-07T11:26:33.271791375Z,64
2022-11-07T11:26:35.6592825Z,0
2022-11-07T11:26:38.186921042Z,84
2022-11-07T11:26:40.659939042Z,80
2022-11-07T11:26:43.205398375Z,76
2022-11-07T11:26:45.661471917Z,80
2022-11-07T11:26:48.22394325Z,26
2022-11-07T11:26:50.661298375Z,86
2022-11-07T11:26:53.240801792Z,82
2022-11-07T11:26:55.65992025Z,69
2022-11-07T11:26:58.258845084Z,64
2022-11-07T11:27:00.660296542Z,8
2022-11-07T11:27:03.173838959Z,62
2022-11-07T11:27:05.661717542Z,76
2022-11-07T11:27:08.191874334Z,65
2022-11-07T11:27:53.249457625Z,170
2022-11-07T11:27:55.660957917Z,160
2022-11-07T11:27:58.268503542Z,166
2022-11-07T11:28:00.664168Z,0
2022-11-07T11:28:03.183559Z,176
2022-11-07T11:28:05.661256042Z,175
2022-11-07T11:28:08.201028584Z,163
2022-11-07T11:28:10.66377025Z,171
2022-11-07T11:28:13.219285209Z,157
2022-11-07T11:28:15.667782917Z,168
2022-11-07T11:28:18.160776084Z,177
2022-11-07T11:28:20.661683Z,182
2022-11-07T11:28:23.254811292Z,176
2022-11-07T11:28:25.66221475Z,167
2022-11-07T11:28:28.273023709Z,177
2022-11-07T11:28:30.661656125Z,0
2022-11-07T11:28:33.191324625Z,187
2022-11-07T11:28:35.662511584Z,193
2022-11-07T11:28:38.2065475Z,187
2022-11-07T11:28:40.662457959Z,188
2022-11-07T11:28:43.223412167Z,141
2022-11-07T11:28:45.662908709Z,176
2022-11-07T11:28:48.241547584Z,171
2022-11-07T11:28:50.662299417Z,162
2022-11-07T11:28:53.259407459Z,161
2022-11-07T11:28:55.662116959Z,156
2022-11-07T11:28:58.174380042Z,167
2022-11-07T11:29:00.663611584Z,132
2022-11-07T11:29:03.192842917Z,176
2022-11-07T11:29:05.661851542Z,177
2022-11-07T11:29:08.212302417Z,167
2022-11-07T11:29:10.66253025Z,175
2022-11-07T11:29:13.228806709Z,83
2022-11-07T11:29:15.663995875Z,153
2022-11-07T11:29:18.246298459Z,144
2022-11-07T11:29:20.662039417Z,141
2022-11-07T11:29:23.264278667Z,137
2022-11-07T11:29:25.663059875Z,124
2022-11-07T11:29:28.179596625Z,134
2022-11-07T11:29:30.663330042Z,134
2022-11-07T11:29:33.197896375Z,144
2022-11-07T11:29:35.664592875Z,142
2022-11-07T11:29:38.2168775Z,141
2022-11-07T11:29:40.66819275Z,143
2022-11-07T11:29:43.233767417Z,0
2022-11-07T11:29:45.669710667Z,133
2022-11-07T11:29:48.251808042Z,133
2022-11-07T11:29:50.670720417Z,137
2022-11-07T11:29:53.189055667Z,138
2022-11-07T11:29:55.67373825Z,110
2022-11-07T11:29:58.184184792Z,150
2022-11-07T11:30:00.663339375Z,147
2022-11-07T11:30:03.201915542Z,142
2022-11-07T11:30:05.676187084Z,150
2022-11-07T11:30:08.221131125Z,115
2022-11-07T11:30:10.675093834Z,115
2022-11-07T11:30:13.239303209Z,96
2022-11-07T11:30:15.685531334Z,93
2022-11-07T11:30:18.255114917Z,96
2022-11-07T11:30:20.680313667Z,82
2022-11-07T11:30:23.273761375Z,81
2022-11-07T11:30:25.68105025Z,0
2022-11-07T11:30:28.189819625Z,78
2022-11-07T11:30:30.683509Z,71
2022-11-07T11:30:33.207784Z,85
2022-11-07T11:30:35.685736709Z,118
2022-11-07T11:30:38.224969292Z,113
2022-11-07T11:30:40.68169875Z,188
2022-11-07T11:30:43.24296225Z,203
2022-11-07T11:30:45.68976075Z,186
2022-11-07T11:30:48.260752209Z,174
2022-11-07T11:30:50.689150334Z,166
2022-11-07T11:30:53.177680625Z,173
2022-11-07T11:30:55.665563459Z,68
2022-11-07T11:30:58.194362Z,147
2022-11-07T11:31:00.696621334Z,129
2022-11-07T11:31:03.212177667Z,91
2022-11-07T11:31:05.694055709Z,87
2022-11-07T11:31:08.231116375Z,32
2022-11-07T11:31:10.688005209Z,77
2022-11-07T11:31:13.246989417Z,72
2022-11-07T11:31:15.697740834Z,74
2022-11-07T11:31:18.265058667Z,65
2022-11-07T11:31:20.6982695Z,39
2022-11-07T11:31:23.180527042Z,74
2022-11-07T11:31:25.702362125Z,88
2022-11-07T11:31:28.198582542Z,114
2022-11-07T11:31:30.706755167Z,154
2022-11-07T11:31:33.216758292Z,163
2022-11-07T11:31:35.6821445Z,195
2022-11-07T11:31:38.2364225Z,7
2022-11-07T11:31:40.693740792Z,182
2022-11-07T11:31:43.252647042Z,178
2022-11-07T11:31:45.665620167Z,165
2022-11-07T11:31:48.270244375Z,167
2022-11-07T11:31:50.710671292Z,0
2022-11-07T11:31:53.166510292Z,176
2022-11-07T11:31:55.71184475Z,166
2022-11-07T11:31:58.203508625Z,172
2022-11-07T11:32:00.711322875Z,158
2022-11-07T11:32:03.220940917Z,150
2022-11-07T11:32:05.678887417Z,167
2022-11-07T11:32:08.239779625Z,166
2022-11-07T11:32:10.697017667Z,162
2022-11-07T11:32:13.178536792Z,176
2022-11-07T11:32:15.711695292Z,162
2022-11-07T11:32:18.274634667Z,158
2022-11-07T11:32:20.721149667Z,59
2022-11-07T11:32:23.188676709Z,121
2022-11-07T11:32:25.721425Z,110
2022-11-07T11:32:28.209362459Z,96
2022-11-07T11:32:30.724282792Z,81
2022-11-07T11:32:33.225740084Z,64
2022-11-07T11:32:35.680876292Z,95
2022-11-07T11:32:38.244103792Z,76
2022-11-07T11:32:40.701438167Z,80
2022-11-07T11:32:43.261893084Z,71
2022-11-07T11:32:45.71759675Z,63
2022-11-07T11:32:48.178743417Z,70
2022-11-07T11:32:50.732403542Z,0
2022-11-07T11:32:53.196514709Z,81
2022-11-07T11:32:55.737426542Z,124
2022-11-07T11:32:58.212587667Z,160
2022-11-07T11:33:00.736246292Z,194
2022-11-07T11:33:03.230565209Z,106
2022-11-07T11:33:05.686806542Z,171
2022-11-07T11:33:08.248281875Z,162
2022-11-07T11:33:10.706584792Z,170
2022-11-07T11:33:13.268029667Z,173
2022-11-07T11:33:15.723457209Z,127
2022-11-07T11:33:18.18165475Z,125
2022-11-07T11:33:20.738534292Z,106
2022-11-07T11:33:23.199831667Z,97
2022-11-07T11:33:25.74296175Z,119
2022-11-07T11:33:28.218367459Z,74
2022-11-07T11:33:30.741743Z,80
2022-11-07T11:33:33.235870584Z,0
2022-11-07T11:33:35.691661625Z,65
2022-11-07T11:33:38.253667334Z,65
2022-11-07T11:33:40.712256625Z,116
2022-11-07T11:33:43.271228459Z,192
2022-11-07T11:33:45.727392584Z,1
2022-11-07T11:33:48.186651792Z,169
2022-11-07T11:33:50.743303042Z,175
2022-11-07T11:33:53.205094625Z,158
2022-11-07T11:33:55.750125167Z,131
2022-11-07T11:33:58.223555292Z,96
2022-11-07T11:34:00.679608292Z,86
2022-11-07T11:34:03.240556042Z,31
2022-11-07T11:34:05.69762575Z,80
2022-11-07T11:34:08.257739917Z,76
2022-11-07T11:34:10.717069625Z,80
2022-11-07T11:34:13.275644084Z,144
2022-11-07T11:34:15.731900334Z,0
2022-11-07T11:34:18.191205417Z,178
2022-11-07T11:34:20.749012292Z,167
2022-11-07T11:34:23.167753542Z,160
2022-11-07T11:34:25.757812459Z,142
2022-11-07T11:34:28.229009792Z,75
2022-11-07T11:34:30.684446875Z,90
2022-11-07T11:34:33.245271959Z,69
2022-11-07T11:34:35.700900584Z,64
2022-11-07T11:34:38.263171875Z,113
2022-11-07T11:34:40.721143417Z,174
2022-11-07T11:34:43.167997542Z,192
2022-11-07T11:34:45.736536667Z,0
2022-11-07T11:34:48.197819584Z,164
2022-11-07T11:34:50.756094417Z,176
2022-11-07T11:34:53.214465042Z,169
2022-11-07T11:34:55.764897167Z,151
2022-11-07T11:34:58.232400167Z,86
2022-11-07T11:35:00.691219417Z,90
2022-11-07T11:35:03.25143575Z,86
2022-11-07T11:35:05.705771042Z,65
2022-11-07T11:35:08.266638042Z,75
2022-11-07T11:35:10.725085334Z,58
2022-11-07T11:35:13.182876625Z,133
2022-11-07T11:35:15.741574959Z,187
2022-11-07T11:35:18.201512334Z,170
2022-11-07T11:35:20.760950959Z,163
2022-11-07T11:35:23.21869725Z,163
2022-11-07T11:35:25.77178775Z,177
2022-11-07T11:35:28.170608Z,48
2022-11-07T11:35:30.694216125Z,106
2022-11-07T11:35:33.254580667Z,83
2022-11-07T11:35:35.71042625Z,64
2022-11-07T11:35:38.27370075Z,71
2022-11-07T11:35:40.730400709Z,25
2022-11-07T11:35:43.189107167Z,101
2022-11-07T11:35:45.746196042Z,153
2022-11-07T11:35:48.205777042Z,183
2022-11-07T11:35:50.765323167Z,177
2022-11-07T11:35:53.225887792Z,150
2022-11-07T11:35:55.679435459Z,178
2022-11-07T11:35:58.169457292Z,54
2022-11-07T11:36:00.700050084Z,144
2022-11-07T11:36:03.259740209Z,129
2022-11-07T11:36:05.715292834Z,96
2022-11-07T11:36:08.277015584Z,94
2022-11-07T11:36:10.73468175Z,49
2022-11-07T11:36:13.188151334Z,84
2022-11-07T11:36:15.752640584Z,90
2022-11-07T11:36:18.210691917Z,77
2022-11-07T11:36:20.739275625Z,77
2022-11-07T11:36:23.228016459Z,48
2022-11-07T11:36:25.68557075Z,82
2022-11-07T11:36:28.247271625Z,119
2022-11-07T11:36:30.703630334Z,180
2022-11-07T11:36:33.264283209Z,191
2022-11-07T11:36:35.719907167Z,154
2022-11-07T11:36:38.281570625Z,171
2022-11-07T11:36:40.741128Z,11
2022-11-07T11:36:43.19727225Z,174
2022-11-07T11:36:45.755790292Z,177
2022-11-07T11:36:48.215425125Z,160
2022-11-07T11:36:50.775099667Z,142
2022-11-07T11:36:53.23360475Z,103
2022-11-07T11:36:55.671276375Z,106
2022-11-07T11:36:58.172573084Z,98
2022-11-07T11:37:00.711820417Z,90
2022-11-07T11:37:03.173414417Z,85
2022-11-07T11:37:05.724826334Z,40
2022-11-07T11:37:08.185468084Z,74
2022-11-07T11:37:10.744208084Z,59
2022-11-07T11:37:13.202935875Z,64
2022-11-07T11:37:15.670885209Z,67
2022-11-07T11:37:18.219718834Z,96
2022-11-07T11:37:20.783133375Z,144
2022-11-07T11:37:23.239487875Z,68
2022-11-07T11:37:25.695381459Z,190
2022-11-07T11:37:28.2561185Z,180
2022-11-07T11:37:30.713140167Z,176
2022-11-07T11:37:33.275077209Z,166
2022-11-07T11:37:35.7297055Z,0
2022-11-07T11:37:38.189801959Z,174
2022-11-07T11:37:40.7502545Z,160
2022-11-07T11:37:43.206705125Z,160
2022-11-07T11:37:45.767992292Z,151
2022-11-07T11:37:48.225856167Z,138
2022-11-07T11:37:50.681956417Z,144
2022-11-07T11:37:53.172378Z,0
2022-11-07T11:37:55.700857584Z,120
2022-11-07T11:37:58.260532459Z,112
2022-11-07T11:38:00.716794084Z,96
2022-11-07T11:38:03.280611584Z,91
2022-11-07T11:38:05.735615834Z,58
2022-11-07T11:38:08.194053375Z,87
2022-11-07T11:38:10.755551375Z,79
2022-11-07T11:38:13.211468459Z,77
2022-11-07T11:38:24.715498459Z,0
2022-11-07T11:38:25.672992542Z,109
2022-11-07T11:38:26.958795667Z,109
2022-11-07T11:38:30.721305167Z,113
2022-11-07T11:38:33.2827155Z,146
2022-11-07T11:38:34.128117584Z,146
2022-11-07T11:38:35.742720042Z,143
2022-11-07T11:38:40.673798667Z,117
2022-11-07T11:38:43.215308084Z,144
2022-11-07T11:38:43.964904Z,144
2022-11-07T11:38:45.773912584Z,143
2022-11-07T11:38:48.206778417Z,102
2022-11-07T11:38:50.673688209Z,95
2022-11-07T11:38:53.251765084Z,87
2022-11-07T11:38:54.015111042Z,87
2022-11-07T11:38:55.674779792Z,68
2022-11-07T11:38:56.06334325Z,68
2022-11-07T11:38:58.215735167Z,66
2022-11-07T11:39:00.727523625Z,57
2022-11-07T11:39:03.184842167Z,58
2022-11-07T11:39:04.096442375Z,58
2022-11-07T11:39:05.745224834Z,0
2022-11-07T11:39:06.163473084Z,0
2022-11-07T11:39:08.232258042Z,47
2022-11-07T11:39:10.763043834Z,0
2022-11-07T11:39:13.220887Z,90
2022-11-07T11:39:14.088905125Z,90
2022-11-07T11:39:15.779721042Z,144
2022-11-07T11:39:16.034417Z,144
2022-11-07T11:39:18.238860125Z,66
2022-11-07T11:39:20.696329334Z,161
2022-11-07T11:39:23.256427792Z,158
2022-11-07T11:39:25.674239917Z,144
2022-11-07T11:39:28.333768917Z,140
2022-11-07T11:39:30.679234834Z,0
2022-11-07T11:39:33.190194209Z,159
2022-11-07T11:39:35.751536625Z,130
2022-11-07T11:39:38.25821925Z,84
2022-11-07T11:39:40.767832417Z,78
2022-11-07T11:39:43.225996792Z,65
2022-11-07T11:39:44.091427375Z,65
2022-11-07T11:39:45.683099042Z,64
2022-11-07T11:39:46.013871709Z,64
2022-11-07T11:39:48.269428917Z,0
2022-11-07T11:39:50.747888375Z,48
2022-11-07T11:39:53.261335667Z,64
2022-11-07T11:39:54.128262459Z,64
2022-11-07T11:39:55.718699792Z,96
2022-11-07T11:39:56.264610125Z,96
2022-11-07T11:39:58.280700584Z,0
2022-11-07T11:40:00.73723825Z,113
2022-11-07T11:40:03.174797334Z,161
2022-11-07T11:40:05.75510475Z,154
2022-11-07T11:40:06.108851417Z,154
2022-11-07T11:40:08.374394709Z,144
2022-11-07T11:40:13.23009475Z,144
2022-11-07T11:40:14.284702417Z,144
2022-11-07T11:40:15.68869675Z,157
2022-11-07T11:40:16.332367792Z,157
2022-11-07T11:40:20.704073667Z,121
2022-11-07T11:40:23.268056125Z,95
2022-11-07T11:40:24.133071459Z,95
2022-11-07T11:40:25.723893959Z,83
2022-11-07T11:40:26.264911709Z,83
2022-11-07T11:40:28.3112475Z,0
2022-11-07T11:40:30.744038167Z,0
2022-11-07T11:40:33.174777459Z,72
2022-11-07T11:40:35.759370375Z,66
2022-11-07T11:40:36.098071042Z,66
2022-11-07T11:40:40.674210334Z,0
2022-11-07T11:40:43.234984375Z,32
2022-11-07T11:40:45.692460709Z,51
2022-11-07T11:40:46.1494305Z,51
2022-11-07T11:40:50.710407584Z,48
2022-11-07T11:40:53.2722125Z,0
2022-11-07T11:40:54.11528275Z,0
2022-11-07T11:40:55.72920425Z,70
2022-11-07T11:40:56.184134459Z,70
2022-11-07T11:40:58.34342225Z,0
2022-11-07T11:41:00.748413417Z,0
2022-11-07T11:41:03.203914459Z,156
2022-11-07T11:41:05.764663417Z,172
2022-11-07T11:41:06.097196667Z,172
2022-11-07T11:41:10.785074542Z,174
2022-11-07T11:41:13.240181584Z,94
2022-11-07T11:41:15.697123792Z,176
2022-11-07T11:41:16.131436042Z,176
2022-11-07T11:41:20.715452459Z,160
2022-11-07T11:41:23.175852542Z,165
2022-11-07T11:41:25.732996959Z,164
2022-11-07T11:41:26.191440375Z,164
2022-11-07T11:41:30.750818209Z,168
2022-11-07T11:41:33.208754625Z,174
2022-11-07T11:41:35.768838667Z,0
2022-11-07T11:41:36.225862292Z,0
2022-11-07T11:41:40.731106542Z,0
2022-11-07T11:41:43.244279709Z,144
2022-11-07T11:41:45.702928334Z,147
2022-11-07T11:41:50.7209895Z,151
2022-11-07T11:41:53.2792285Z,151
2022-11-07T11:41:55.739386542Z,144
2022-11-07T11:42:00.735762417Z,124
2022-11-07T11:42:03.213322792Z,128
2022-11-07T11:42:05.772203709Z,115
2022-11-07T11:42:10.676997667Z,101
2022-11-07T11:42:13.178967959Z,17
2022-11-07T11:42:15.706624917Z,81
2022-11-07T11:42:16.26657625Z,81
2022-11-07T11:42:20.767061875Z,80
2022-11-07T11:42:23.284872167Z,80
2022-11-07T11:42:25.742341875Z,80
2022-11-07T11:42:26.301514084Z,80
2022-11-07T11:42:30.676942792Z,73
2022-11-07T11:42:33.218805042Z,72
2022-11-07T11:42:35.778333584Z,75
2022-11-07T11:42:36.422679834Z,75
2022-11-07T11:42:40.6775255Z,70
2022-11-07T11:42:43.178033625Z,61
2022-11-07T11:42:45.711354625Z,58
2022-11-07T11:42:50.677059042Z,48
2022-11-07T11:42:53.187371584Z,57
2022-11-07T11:42:55.6768565Z,0
2022-11-07T11:42:56.49464525Z,0
2022-11-07T11:43:00.677736542Z,54
2022-11-07T11:43:03.223036959Z,49
2022-11-07T11:43:05.782995584Z,51
2022-11-07T11:43:06.43299175Z,51
2022-11-07T11:43:10.677940834Z,54
2022-11-07T11:43:13.25912475Z,60
2022-11-07T11:43:15.717883959Z,54
2022-11-07T11:43:20.678728667Z,57
2022-11-07T11:43:23.19232775Z,53
2022-11-07T11:43:25.752000584Z,55
2022-11-07T11:43:26.295489209Z,55
2022-11-07T11:43:33.242557959Z,57
2022-11-07T11:43:35.787698042Z,74
2022-11-07T11:43:36.344340167Z,74
2022-11-07T11:43:40.677747084Z,77
2022-11-07T11:43:43.2652525Z,70
2022-11-07T11:43:45.722065375Z,91
2022-11-07T11:43:46.383110792Z,91
2022-11-07T11:43:50.677739667Z,99
2022-11-07T11:43:53.1961015Z,112
2022-11-07T11:43:55.757305Z,118
2022-11-07T11:43:56.502406292Z,118
2022-11-07T11:43:58.180123625Z,128
2022-11-07T11:44:00.68036325Z,111
2022-11-07T11:44:04.409604417Z,141
2022-11-07T11:44:05.690569Z,111
2022-11-07T11:44:06.335264042Z,111
2022-11-07T11:44:08.249019667Z,0
2022-11-07T11:44:08.397417125Z,0
2022-11-07T11:44:10.856166917Z,144
2022-11-07T11:44:13.269980542Z,119
2022-11-07T11:44:15.724943959Z,120
2022-11-07T11:44:16.388058417Z,120
2022-11-07T11:44:18.286332584Z,142
2022-11-07T11:44:18.307107417Z,142
2022-11-07T11:44:21.002699Z,133
2022-11-07T11:44:23.200911792Z,132
2022-11-07T11:44:25.762076542Z,123
2022-11-07T11:44:26.422790834Z,123
2022-11-07T11:44:28.217635542Z,116
2022-11-07T11:44:28.35326Z,116
2022-11-07T11:44:30.678353292Z,0
2022-11-07T11:44:33.23564475Z,94
2022-11-07T11:44:35.6947485Z,80
2022-11-07T11:44:36.543932542Z,80
2022-11-07T11:44:38.179643292Z,81
2022-11-07T11:44:38.407060917Z,81
2022-11-07T11:44:40.6796055Z,57
2022-11-07T11:44:43.271323292Z,98
2022-11-07T11:44:45.7319665Z,106
2022-11-07T11:44:46.577390042Z,106
2022-11-07T11:44:48.441856167Z,128
2022-11-07T11:44:50.679254917Z,0
2022-11-07T11:44:53.205778417Z,131
2022-11-07T11:44:55.770365167Z,155
2022-11-07T11:44:58.224457042Z,144
2022-11-07T11:45:00.679450834Z,0
2022-11-07T11:45:03.241645792Z,127
2022-11-07T11:45:05.699927042Z,153
2022-11-07T11:45:06.54643475Z,153
2022-11-07T11:45:08.26117725Z,145
2022-11-07T11:45:08.386583875Z,145
2022-11-07T11:45:10.678815292Z,0
2022-11-07T11:45:13.277649667Z,155
2022-11-07T11:45:15.735844417Z,153
2022-11-07T11:45:16.499981Z,153
2022-11-07T11:45:18.192575834Z,0
2022-11-07T11:45:18.440954542Z,0
2022-11-07T11:45:22.425701917Z,124
2022-11-07T11:45:23.210408417Z,154
2022-11-07T11:45:25.770711417Z,161
2022-11-07T11:45:26.627728792Z,161
2022-11-07T11:45:28.228801959Z,157
2022-11-07T11:45:30.679218584Z,0
2022-11-07T11:45:33.246393625Z,112
2022-11-07T11:45:35.704076542Z,83
2022-11-07T11:45:36.468857Z,83
2022-11-07T11:45:38.264534417Z,73
2022-11-07T11:45:38.602333667Z,73
2022-11-07T11:45:40.679717042Z,0
2022-11-07T11:45:43.180719209Z,0
2022-11-07T11:45:45.7401495Z,59
2022-11-07T11:45:46.504213125Z,59
2022-11-07T11:45:48.197729917Z,54
2022-11-07T11:45:48.427928959Z,54
2022-11-07T11:45:50.711906Z,51
2022-11-07T11:45:53.216109375Z,48
2022-11-07T11:45:55.776086834Z,63
2022-11-07T11:45:56.538265375Z,63
2022-11-07T11:45:58.233974959Z,80
2022-11-07T11:45:58.67216775Z,80
2022-11-07T11:46:00.721405209Z,112
2022-11-07T11:46:03.251049167Z,0
2022-11-07T11:46:05.709014209Z,173
2022-11-07T11:46:06.462763417Z,173
2022-11-07T11:46:08.269162625Z,175
2022-11-07T11:46:08.520897417Z,175
2022-11-07T11:46:10.742101709Z,0
2022-11-07T11:46:13.182582334Z,142
2022-11-07T11:46:15.745160709Z,146
2022-11-07T11:46:16.508872959Z,146
2022-11-07T11:46:18.203718375Z,155
2022-11-07T11:46:18.650234834Z,155
2022-11-07T11:46:24.482719125Z,146
2022-11-07T11:46:25.781625625Z,152
2022-11-07T11:46:26.546273334Z,152
2022-11-07T11:46:28.238274459Z,143
2022-11-07T11:46:28.592514042Z,143
2022-11-07T11:46:30.753927709Z,131
2022-11-07T11:46:33.257588625Z,120
2022-11-07T11:46:35.712132917Z,115
2022-11-07T11:46:38.274160459Z,99
2022-11-07T11:46:38.504772084Z,99
2022-11-07T11:46:40.76264325Z,93
2022-11-07T11:46:43.181310042Z,106
2022-11-07T11:46:45.74966975Z,116
2022-11-07T11:46:46.492972375Z,116
2022-11-07T11:46:48.207100542Z,134
2022-11-07T11:46:48.565216875Z,134
2022-11-07T11:46:53.225446459Z,156
2022-11-07T11:46:55.785Z,149
2022-11-07T11:46:56.527430667Z,149
2022-11-07T11:46:58.244214084Z,138
2022-11-07T11:46:58.684762875Z,138
2022-11-07T11:47:00.859330709Z,142
2022-11-07T11:47:03.260595959Z,144
2022-11-07T11:47:05.722671375Z,149
2022-11-07T11:47:08.278346292Z,165
2022-11-07T11:47:08.724484417Z,165
2022-11-07T11:47:12.6312915Z,154
2022-11-07T11:47:13.195255125Z,164
2022-11-07T11:47:15.754649709Z,128
2022-11-07T11:47:16.62111325Z,128
2022-11-07T11:47:18.211771209Z,111
2022-11-07T11:47:18.544029709Z,111
2022-11-07T11:47:20.79468625Z,0
2022-11-07T11:47:23.230100792Z,94
2022-11-07T11:47:25.790316334Z,95
2022-11-07T11:47:26.54024975Z,95
2022-11-07T11:47:28.248135459Z,7
2022-11-07T11:47:28.614756959Z,7
2022-11-07T11:47:30.803683042Z,0
2022-11-07T11:47:34.131714709Z,82
2022-11-07T11:47:34.645063042Z,82
2022-11-07T11:47:35.723002667Z,79
2022-11-07T11:47:38.283788042Z,78
2022-11-07T11:47:38.639911709Z,78
2022-11-07T11:47:44.725304167Z,70
2022-11-07T11:47:45.759251084Z,69
2022-11-07T11:47:46.633307292Z,69
2022-11-07T11:47:48.181514542Z,0
2022-11-07T11:47:48.733024334Z,0
2022-11-07T11:47:50.831537709Z,0
2022-11-07T11:47:53.237952167Z,50
2022-11-07T11:47:55.683489584Z,53
2022-11-07T11:47:58.25402375Z,0
2022-11-07T11:47:58.585181459Z,0
2022-11-07T11:48:00.869837625Z,0
2022-11-07T11:48:03.2701615Z,53
2022-11-07T11:48:05.728835Z,46
2022-11-07T11:48:08.288195792Z,50
2022-11-07T11:48:08.620810709Z,50
2022-11-07T11:48:13.18468275Z,49
2022-11-07T11:48:15.762953709Z,62
2022-11-07T11:48:18.221316209Z,96
2022-11-07T11:48:18.764978917Z,96
2022-11-07T11:48:20.914861167Z,0
2022-11-07T11:48:23.240464584Z,142
2022-11-07T11:48:25.686918834Z,164
2022-11-07T11:48:28.258100167Z,164
2022-11-07T11:48:33.27554775Z,161
2022-11-07T11:48:35.7331675Z,162
2022-11-07T11:48:38.292881959Z,157
2022-11-07T11:48:38.625065167Z,157
2022-11-07T11:48:43.20900925Z,147
2022-11-07T11:48:45.770115834Z,151
2022-11-07T11:48:48.226123042Z,150
2022-11-07T11:48:48.690167875Z,150
2022-11-07T11:48:53.244392167Z,128
2022-11-07T11:48:55.683929542Z,112
2022-11-07T11:48:58.261811292Z,94
2022-11-07T11:48:58.717367584Z,94
2022-11-07T11:49:00.956439334Z,0
2022-11-07T11:49:03.185010709Z,69
2022-11-07T11:49:05.738935875Z,66
2022-11-07T11:49:08.3367115Z,0
2022-11-07T11:49:08.741360084Z,0
2022-11-07T11:49:13.212752167Z,49
2022-11-07T11:49:15.772608375Z,48
2022-11-07T11:49:18.229279625Z,46
2022-11-07T11:49:18.666550834Z,46
2022-11-07T11:49:23.248680084Z,71
2022-11-07T11:49:25.684452584Z,94
2022-11-07T11:49:28.266776625Z,96
2022-11-07T11:49:28.723460834Z,96
2022-11-07T11:49:33.284866709Z,170
2022-11-07T11:49:35.742272125Z,169
2022-11-07T11:49:43.216514625Z,144
2022-11-07T11:49:45.779771334Z,147
2022-11-07T11:49:48.234153834Z,132
2022-11-07T11:49:53.184758292Z,14
2022-11-07T11:49:55.71087575Z,183
2022-11-07T11:50:03.18903225Z,159
2022-11-07T11:50:05.746827875Z,157
2022-11-07T11:50:08.203280584Z,147
2022-11-07T11:50:13.1858495Z,118
2022-11-07T11:50:15.781643084Z,95
2022-11-07T11:50:18.238939834Z,48
2022-11-07T11:50:23.258169917Z,0
2022-11-07T11:50:25.719777084Z,58
2022-11-07T11:50:28.275729542Z,0
2022-11-07T11:50:28.837651167Z,0
2022-11-07T11:50:33.185607042Z,0
2022-11-07T11:50:35.751256917Z,0
